"inning","inningHalf","outcomeId","outcomeDescription","pitcherThrowHand","pitcherPitchCount","pitchSpeed","pitchZone","startingBalls","startingStrikes","startingOuts","Success","age","sprint_speed","Fastest","AvgSpeed","home_lead","pitchType","pitchTypeDescription"
3,"BOT","bB","Ball","R",43,94,13,1,1,0,0,29,29.4,98,88.9162487462387,1,"FA","Fastball"
7,"TOP","kKS","Strike Swinging","R",102,81,12,0,1,0,1,28,28.7,95.7,88.349076733689,-2,"SL","Slider"
8,"TOP","bB","Ball","R",15,83,10,1,1,2,1,28,28.7,103.5,96.1282608695652,1,"SL","Slider"
3,"TOP","kKL","Strike Looking","R",44,94,1,0,0,1,1,27,27.8,95.7,88.349076733689,-2,"FA","Fastball"
8,"TOP","bB","Ball","R",107,92,13,1,1,2,1,38,26.5,95,85.5925373134328,0,"FA","Fastball"
8,"TOP","bB","Ball","R",36,94,13,2,2,2,0,25,26.9,98.8,90.3817737998373,-1,"FA","Fastball"
1,"TOP","bB","Ball","L",22,84,12,0,1,2,1,28,28.7,95.9,88.9664701803051,-1,"CH","Changeup"
6,"TOP","bB","Ball","R",97,87,11,2,1,2,1,31,29,96.2,88.1045780969479,2,"CT","Cutter"
8,"BOT","bB","Ball","R",15,86,13,1,1,0,0,29,29.5,94.2,86.2954093343535,1,"SL","Slider"
6,"TOP","bB","Ball","R",97,88,11,3,1,2,0,31,29,96.2,88.1045780969479,2,"CT","Cutter"
5,"TOP","bB","Ball","R",69,86,13,1,1,0,1,30,27.9,94.7,87.3943733022895,-1,"SL","Slider"
1,"BOT","kKS","Strike Swinging","L",12,89,3,1,2,1,0,37,26.2,92.4,82.7229116945107,0,"FA","Fastball"
7,"TOP","bB","Ball","L",5,95,13,1,0,1,1,27,29.5,99.2,92.6970824949698,-2,"FA","Fastball"
4,"BOT","kKL","Strike Looking","R",36,74,11,3,1,0,0,30,27.5,88,74.484242181235,0,"KN","Knuckleball"
8,"BOT","kKS","Strike Swinging","R",11,86,6,0,2,1,1,32,26.9,88.9,82.7036553524804,0,"SP","Splitter"
2,"BOT","kKL","Strike Looking","R",23,96,4,0,0,2,0,30,27.3,98.3,91.3542706502636,0,"FA","Fastball"
6,"TOP","-","SEE RUNNER(S) OUTCOME","L",0,0,0,1,2,2,1,33,23.5,92.1,85.2381778741865,-1,"",""
8,"TOP","bPO","Pitch Out","R",12,90,13,0,0,0,0,26,27.9,93.1,87.9737451737452,-2,"FA","Fastball"
5,"BOT","kKS","Strike Swinging","R",75,90,3,1,2,1,1,30,27.3,93.8,86.2652086677368,0,"FA","Fastball"
1,"TOP","bB","Ball","R",7,93,11,2,0,0,1,39,29.1,98,91.0095447870778,0,"FA","Fastball"
8,"BOT","kKS","Strike Swinging","R",103,82,13,1,2,1,1,29,29.4,95.9,89.5046264457643,0,"CU","Curveball"
4,"BOT","kKS","Strike Swinging","R",49,92,3,3,1,1,0,34,26.4,95.9,89.5046264457643,-1,"SI","Sinker"
8,"BOT","bB","Ball","R",23,91,13,1,0,2,1,28,29.9,97.3,89.6167853509664,-1,"SL","Slider"
1,"BOT","bB","Ball","L",10,90,12,0,1,2,0,34,26.4,92.9,85.9872606161532,0,"FA","Fastball"
5,"BOT","bB","Ball","R",75,94,12,2,0,2,1,32,27.3,98.3,91.3542706502636,-1,"FA","Fastball"
2,"TOP","kKS","Strike Swinging","R",5,93,8,2,2,1,1,30,26.4,97.9,90.6571872571873,-5,"FA","Fastball"
11,"BOT","kKL","Strike Looking","R",9,94,4,1,1,2,1,28,26.6,95.9,87.9993657505285,0,"FA","Fastball"
8,"TOP","bB","Ball","R",1,76,13,0,0,0,0,27,28.3,87.9,79.2537280701754,2,"SL","Slider"
6,"TOP","bB","Ball","R",8,94,10,2,2,1,1,39,29.1,94.5,88.3828947368421,-5,"FA","Fastball"
8,"TOP","kKL","Strike Looking","R",16,87,6,1,1,2,1,28,28.7,97.1,90.1177177177177,0,"SP","Splitter"
3,"BOT","bB","Ball","R",47,92,11,2,2,2,1,32,29,97,89.8885632183908,-2,"FA","Fastball"
8,"BOT","bB","Ball","R",9,72,11,2,2,1,1,28,28.7,87.9,79.2537280701754,2,"SL","Slider"
3,"TOP","bB","Ball","R",41,82,13,0,0,2,0,28,27.9,95.2,85.0974489795918,-1,"SL","Slider"
6,"TOP","bB","Ball","R",82,80,13,0,0,2,0,33,27.8,93.2,86.9475477971737,0,"CU","Curveball"
5,"TOP","kKL","Strike Looking","R",86,94,7,0,0,2,1,33,27.8,97.6,90.2192374350087,-2,"FA","Fastball"
11,"TOP","kKS","Strike Swinging","R",13,75,13,1,1,2,0,31,26.1,90.4,83.6374331550802,-1,"CU","Curveball"
7,"TOP","bB","Ball","R",16,83,11,0,0,2,1,29,27.5,95.8,87.998231292517,2,"SL","Slider"
9,"TOP","bB","Ball","R",4,94,11,1,2,1,1,31,28.7,96.4,89.054261954262,1,"FA","Fastball"
8,"TOP","kKS","Strike Swinging","R",111,93,1,3,2,1,0,28,27.4,95.3,87.6938892233594,0,"FA","Fastball"
4,"BOT","kKL","Strike Looking","R",64,74,3,1,2,1,0,31,24.2,92.3,84.6507507507507,1,"CU","Curveball"
7,"TOP","kKS","Strike Swinging","R",20,93,11,0,1,0,0,29,26.7,96.6,90.1951255539143,0,"FA","Fastball"
1,"TOP","bDB","Dirt Ball","R",14,78,12,2,2,2,1,29,25.6,91,82.8592750533049,0,"CU","Curveball"
7,"TOP","kKS","Strike Swinging","R",10,86,7,1,0,2,0,30,28,97.3,91.4712809917355,-5,"SL","Slider"
7,"BOT","bB","Ball","R",107,90,12,1,0,2,1,28,28.1,98.2,89.0877208099957,3,"CT","Cutter"
3,"BOT","kKS","Strike Swinging","R",45,85,12,0,1,0,0,32,26.6,98.3,88.9716629381059,-1,"CU","Curveball"
10,"TOP","bB","Ball","L",22,95,11,0,2,2,1,36,28.9,99.2,95.0581213307241,0,"FA","Fastball"
7,"TOP","kKS","Strike Swinging","R",14,94,8,1,0,1,0,32,27.3,98.1,90.8550535987749,1,"FA","Fastball"
7,"TOP","kKL","Strike Looking","R",2,85,2,1,0,2,1,32,28.1,96.8,90.0539170506912,0,"SL","Slider"
1,"BOT","-","SEE RUNNER(S) OUTCOME","L",0,0,0,1,2,2,1,29,28.3,93,86.7792617638771,-3,"",""
9,"BOT","bB","Ball","R",12,83,13,1,1,1,1,29,27.7,96.9,90.2055253623188,-1,"CU","Curveball"
1,"TOP","bB","Ball","R",5,92,11,1,0,0,1,33,25.7,96.9,89.382315978456,0,"FA","Fastball"
2,"BOT","kKS","Strike Swinging","R",30,85,5,0,0,2,1,29,27.7,95.2,88.6017747858017,0,"SL","Slider"
3,"TOP","bB","Ball","R",39,89,13,0,2,2,1,32,29,95.5,89.6753062540297,3,"CT","Cutter"
3,"TOP","bB","Ball","R",39,93,13,1,2,2,0,32,29,95.5,89.6753062540297,3,"FA","Fastball"
1,"TOP","kKS","Strike Swinging","R",14,78,11,3,2,1,1,29,27.5,90.7,83.4196264975335,0,"CH","Changeup"
4,"BOT","-","SEE RUNNER(S) OUTCOME","R",0,0,0,1,0,0,0,30,28,96.7,90.915206185567,3,"",""
8,"BOT","bB","Ball","R",8,86,10,1,0,0,1,34,25.8,101.2,90.0159967845659,0,"CU","Curveball"
7,"TOP","bB","Ball","R",21,79,8,0,1,2,1,28,29.2,95,87.5200477326969,1,"SL","Slider"
6,"BOT","bB","Ball","R",18,95,11,1,2,1,0,31,26.1,96.9,89.0951162790698,5,"FA","Fastball"
6,"BOT","bB","Ball","R",18,95,11,0,2,1,1,31,26.1,96.9,89.0951162790698,5,"FA","Fastball"
4,"BOT","kKS","Strike Swinging","R",12,87,12,2,1,1,1,27,28.2,97.3,87.9906436233611,5,"CH","Changeup"
4,"BOT","bB","Ball","R",17,87,12,1,2,2,1,30,25.3,97.3,87.9906436233611,5,"CH","Changeup"
2,"TOP","bB","Ball","R",47,89,11,0,0,2,1,29,29.5,95.9,87.5559477585598,-4,"PI","Pitchout"
3,"TOP","kKS","Strike Swinging","R",34,92,10,1,0,1,0,25,28,95.8,87.754004576659,-1,"FA","Fastball"
3,"TOP","bB","Ball","R",39,88,13,1,1,1,0,25,28,91,84.630038691523,1,"SI","Sinker"
7,"BOT","bB","Ball","R",26,93,11,2,0,2,0,27,28.2,94.9,87.9952606635071,3,"FA","Fastball"
2,"TOP","kKL","Strike Looking","R",24,87,4,0,0,1,1,28,27.1,91,84.630038691523,0,"SI","Sinker"
3,"BOT","kKS","Strike Swinging","L",45,87,8,0,1,1,1,27,28.6,96.3,89.1275942298744,0,"SL","Slider"
6,"BOT","bB","Ball","R",77,84,13,0,2,1,1,30,25.8,97.3,87.9906436233611,-2,"CU","Curveball"
1,"BOT","bB","Ball","R",16,87,10,1,1,1,0,30,28.4,97.3,88.4025547445255,0,"CH","Changeup"
5,"TOP","kKL","Strike Looking","R",79,82,7,0,0,1,1,26,29.4,93,83.5683195592287,-1,"SL","Slider"
4,"BOT","bB","Ball","R",67,87,12,1,2,2,1,32,26.7,99,91.9214359504132,0,"CH","Changeup"
1,"BOT","kKL","Strike Looking","R",9,71,9,0,0,1,1,34,25.8,93,83.5683195592287,0,"CU","Curveball"
5,"TOP","bB","Ball","R",80,86,11,0,0,2,1,29,27.5,93.3,87.1107681515258,-1,"FA","Fastball"
1,"TOP","kKL","Strike Looking","L",10,93,5,0,0,0,1,29,27.5,96.3,89.1275942298744,0,"SI","Sinker"
3,"TOP","bB","Ball","R",33,97,11,0,1,0,1,35,28.4,101.4,94.1405906593407,0,"SI","Sinker"
1,"TOP","bB","Ball","R",4,98,12,0,0,0,1,26,30.4,101.4,94.1405906593407,0,"FA","Fastball"
1,"TOP","kFT","Foul Tip","R",21,100,1,0,1,2,1,34,25.7,101.4,94.1405906593407,-1,"FA","Fastball"
8,"BOT","kKL","Strike Looking","R",15,88,6,2,0,2,1,32,26.6,98.9,92.8452149791956,1,"SL","Slider"
5,"BOT","kKS","Strike Swinging","R",82,87,4,3,1,1,0,28,27.4,95.2,88.6017747858017,3,"SL","Slider"
6,"BOT","bB","Ball","R",3,95,7,1,0,2,0,28,27.4,96.9,88.5377358490566,1,"FA","Fastball"
6,"TOP","kKL","Strike Looking","R",13,95,9,0,0,2,0,30,27.3,97.8,91.3221212121212,-5,"FA","Fastball"
5,"TOP","kKL","Strike Looking","R",13,85,7,1,1,2,0,31,26.7,94,86.489224137931,-3,"SL","Slider"
6,"BOT","kKL","Strike Looking","L",11,82,5,0,1,0,1,31,27.2,92.1,85.2381778741865,0,"SL","Slider"
4,"TOP","bB","Ball","R",62,93,11,0,0,2,1,30,28,97.6,90.2192374350087,-3,"FA","Fastball"
6,"BOT","bB","Ball","R",21,89,12,1,2,1,1,31,27.2,97.7,91.9408450704225,-2,"SL","Slider"
5,"TOP","bB","Ball","R",78,90,11,0,1,0,1,29,28.1,97.6,90.2192374350087,5,"SP","Splitter"
4,"TOP","bB","Ball","L",55,82,12,1,1,0,1,31,29,94.9,86.0585083272991,-3,"CH","Changeup"
7,"BOT","bB","Ball","R",5,0,10,0,1,0,1,31,27.2,100.4,93.7679738562092,-2,"","Other"
4,"TOP","bDB","Dirt Ball","R",51,82,12,1,0,1,1,28,29.2,97.3,87.9906436233611,0,"CU","Curveball"
3,"TOP","bB","Ball","R",34,89,13,0,0,2,0,28,29.2,91.8,83.8506231054227,-2,"FA","Fastball"
4,"TOP","bB","Ball","R",47,78,11,2,1,1,1,37,26.2,93.2,86.9475477971737,1,"CU","Curveball"
2,"TOP","kKL","Strike Looking","R",32,91,11,1,1,2,1,39,29.1,97.3,87.9906436233611,1,"FA","Fastball"
3,"BOT","bB","Ball","R",31,94,11,1,1,1,1,26,27.9,97.3,88.4025547445255,0,"FA","Fastball"
4,"TOP","bB","Ball","L",56,83,12,2,2,0,0,32,26.8,94.9,86.0585083272991,2,"CH","Changeup"
6,"TOP","bB","Ball","R",99,86,13,1,1,2,1,30,27.6,97.6,90.2192374350087,-3,"CT","Cutter"
2,"BOT","bB","Ball","R",44,95,13,2,2,1,1,31,27.2,98,91.0095447870778,3,"FA","Fastball"
5,"BOT","bB","Ball","L",16,84,12,1,2,2,1,26,27.9,94.2,86.6821917808219,2,"SL","Slider"
6,"TOP","bB","Ball","R",8,82,12,1,2,1,1,28,27.1,94,86.6499425947187,1,"SL","Slider"
7,"TOP","bB","Ball","R",11,96,13,0,0,2,1,28,27.9,102,95.7007366482505,2,"FA","Fastball"
5,"TOP","bB","Ball","L",66,87,12,0,0,1,0,27,26.7,89.5,82.5640997830803,0,"FA","Fastball"
4,"TOP","kKS","Strike Swinging","R",76,86,12,3,2,0,1,28,29.2,93.2,86.9475477971737,-3,"CH","Changeup"
7,"TOP","bB","Ball","R",4,84,12,1,2,2,1,32,26.6,97.7,87.9418681318681,-1,"CU","Curveball"
1,"BOT","bDB","Dirt Ball","R",4,94,12,1,0,0,1,29,27.5,98.3,91.3542706502636,0,"FA","Fastball"
1,"BOT","kKL","Strike Looking","L",11,90,4,0,0,2,0,32,26.6,93.8,86.9719236760125,-2,"FA","Fastball"
4,"BOT","bB","Ball","R",50,85,13,2,0,0,1,28,28.1,91,84.630038691523,-4,"SI","Sinker"
6,"BOT","bDB","Dirt Ball","R",88,82,13,2,2,2,1,32,26.6,95.8,87.754004576659,-1,"SL","Slider"
12,"BOT","bB","Ball","R",4,84,13,2,1,1,1,29,26.5,95.8,87.998231292517,-1,"SL","Slider"
7,"BOT","bB","Ball","R",15,86,13,0,0,2,0,32,26.3,93.7,87.7791871921182,-1,"CT","Cutter"
7,"BOT","bB","Ball","R",15,86,13,1,0,3,1,32,26.3,93.7,87.7791871921182,-1,"CT","Cutter"
5,"BOT","bB","Ball","R",72,86,11,2,2,1,0,29,27.5,95.3,87.6938892233594,-3,"SL","Slider"
6,"TOP","bB","Ball","R",77,91,11,0,0,0,1,29,29.5,96.6,88.790958690569,4,"FA","Fastball"
2,"BOT","kKS","Strike Swinging","R",33,95,8,3,2,1,1,29,27.5,97.8,90.4255184088024,2,"FA","Fastball"
8,"BOT","kKL","Strike Looking","R",11,81,8,2,0,1,1,32,26.6,98,89.3102827763496,5,"CH","Changeup"
8,"TOP","bB","Ball","R",8,85,12,1,1,1,1,27,27.8,97.9,91.851875,-3,"CH","Changeup"
5,"BOT","bB","Ball","R",73,81,13,1,0,2,1,29,28.2,91,82.8592750533049,0,"CU","Curveball"
8,"TOP","kKL","Strike Looking","R",16,96,8,3,2,0,0,29,28.2,97.9,91.851875,-1,"FA","Fastball"
7,"BOT","bB","Ball","R",7,92,13,1,1,0,1,29,29.5,93.1,86.3338983050847,1,"FA","Fastball"
1,"BOT","kKL","Strike Looking","R",12,0,5,0,0,2,0,30,25.3,87.3,77.252186277995,-1,"CU","Curveball"
1,"TOP","bB","Ball","R",8,88,13,1,0,0,1,28,27.4,91,84.630038691523,0,"SI","Sinker"
2,"BOT","bB","Ball","R",38,92,13,1,2,2,0,38,26.7,96.6,88.0982944855031,0,"FA","Fastball"
4,"TOP","kKS","Strike Swinging","R",78,94,11,2,2,1,0,32,26.8,98,91.0095447870778,0,"FA","Fastball"
2,"BOT","bB","Ball","R",18,94,11,0,0,0,1,31,29,97.8,90.124321880651,-1,"FA","Fastball"
5,"BOT","kKL","Strike Looking","R",82,92,11,3,0,2,1,29,29.5,95.7,88.349076733689,4,"FA","Fastball"
4,"TOP","bB","Ball","L",67,90,11,2,2,2,1,29,26.8,96.4,90.0305429864253,0,"SL","Slider"
7,"BOT","bB","Ball","L",4,90,13,0,1,0,1,29,29.5,93.3,88.4021141649049,4,"SI","Sinker"
1,"BOT","bB","Ball","R",2,89,13,0,0,0,0,29,29.5,96.6,88.790958690569,-2,"FA","Fastball"
1,"BOT","bB","Ball","R",2,89,13,1,0,1,1,29,29.5,96.6,88.790958690569,-2,"FA","Fastball"
1,"BOT","bB","Ball","R",19,76,13,0,2,2,0,31,28.7,94.6,84.1247819063005,2,"CU","Curveball"
8,"BOT","bB","Ball","R",27,94,10,2,0,2,1,29,29.5,98.2,91.4338056680162,2,"FA","Fastball"
6,"BOT","bB","Ball","R",6,81,13,0,0,0,1,25,28,95.6,87.3843238587425,-3,"CU","Curveball"
5,"TOP","bB","Ball","L",77,93,12,2,2,2,1,28,27.4,95.9,88.9664701803051,-2,"SI","Sinker"
5,"TOP","bB","Ball","R",79,93,11,0,0,2,1,28,27.9,96,89.6742432016419,-1,"FA","Fastball"
2,"BOT","bB","Ball","R",26,78,11,1,1,1,0,25,28,92.1,84.7019713954387,0,"CH","Changeup"
3,"TOP","bB","Ball","L",64,87,11,1,0,2,1,33,25.2,92.6,84.7209312259718,-3,"CT","Cutter"
5,"BOT","kKS","Strike Swinging","R",80,87,3,2,2,1,1,28,26.8,93.2,86.9475477971737,-3,"CH","Changeup"
3,"BOT","bB","Ball","R",55,91,12,0,0,2,1,31,29,93.2,86.9475477971737,0,"SI","Sinker"
2,"TOP","bB","Ball","R",29,81,13,2,2,0,1,28,28.1,97.4,89.6935483870968,2,"CU","Curveball"
2,"BOT","bB","Ball","R",36,69,13,1,2,1,1,34,26.9,87.3,77.252186277995,-2,"CU","Curveball"
3,"BOT","bB","Ball","R",59,76,12,2,1,2,1,28,26.8,87.3,77.252186277995,-5,"CH","Changeup"
6,"TOP","bB","Ball","R",98,98,13,1,2,2,1,31,28.7,99,91.9214359504132,-2,"FA","Fastball"
10,"BOT","kKL","Strike Looking","R",13,95,4,2,1,2,1,28,27.4,97.3,91.4712809917355,0,"FA","Fastball"
3,"TOP","bB","Ball","R",69,82,13,2,2,1,1,32,26.3,98.1,90.5704621848739,-3,"SL","Slider"
3,"BOT","bB","Ball","R",36,91,13,0,0,2,1,28,27.4,96.7,88.5734529147982,0,"FA","Fastball"
3,"TOP","bB","Ball","R",52,86,11,1,0,1,1,29,28.7,98.1,90.5704621848739,2,"SL","Slider"
5,"TOP","bB","Ball","R",66,86,1,1,1,2,1,29,27.6,98.1,90.5704621848739,2,"SL","Slider"
3,"BOT","bB","Ball","R",47,82,11,0,0,2,0,28,28.7,93.5,85.9274816469837,1,"CH","Changeup"
3,"BOT","bB","Ball","R",47,82,11,1,0,3,1,28,28.7,93.5,85.9274816469837,1,"CH","Changeup"
2,"TOP","kKS","Strike Swinging","R",23,85,12,3,2,0,0,34,25.7,100.2,90.1941489361702,0,"CU","Curveball"
2,"BOT","kKS","Strike Swinging","R",36,83,5,1,1,1,1,29,29.3,92.3,87.4934911242604,2,"SL","Slider"
6,"BOT","kKS","Strike Swinging","R",77,90,9,3,2,1,0,28,27.9,94.6,87.4306577480491,1,"FA","Fastball"
3,"BOT","bB","Ball","R",47,87,11,0,0,0,1,28,27.9,92.3,87.4934911242604,3,"SI","Sinker"
5,"BOT","bB","Ball","R",9,93,12,1,0,1,0,28,27.9,95.3,89.1636065573771,5,"FA","Fastball"
1,"BOT","bB","Ball","R",15,86,12,1,1,2,1,25,26.4,92.3,87.4934911242604,0,"SL","Slider"
7,"TOP","bB","Ball","R",18,82,12,2,2,2,0,30,25.9,97.4,86.7341317365269,3,"SL","Slider"
3,"BOT","bDB","Dirt Ball","R",58,93,12,1,2,1,1,36,26.6,95.5,87.0069432684166,1,"FA","Fastball"
1,"BOT","bB","Ball","R",9,92,12,0,1,1,1,28,27.9,96,86.0251166407465,-1,"FA","Fastball"
1,"BOT","kKL","Strike Looking","R",17,93,4,1,0,1,1,28,27.9,95.9,87.5559477585598,0,"FA","Fastball"
8,"BOT","bDB","Dirt Ball","R",12,81,12,1,1,2,1,28,27.1,95.6,87.3843238587425,2,"SL","Slider"
13,"TOP","bB","Ball","R",9,90,11,0,0,1,1,38,26.7,95.4,89.5937835763622,0,"CT","Cutter"
6,"BOT","bB","Ball","R",101,91,13,2,2,2,0,29,25.6,95.9,87.5559477585598,1,"FA","Fastball"
8,"BOT","bB","Ball","R",20,93,10,1,2,2,0,28,27.9,97.7,87.9418681318681,1,"FA","Fastball"
12,"TOP","bB","Ball","R",22,94,11,1,1,1,0,30,27.4,96.1,88.1946411483254,0,"FA","Fastball"
1,"TOP","bB","Ball","R",7,95,13,0,0,0,1,28,27.4,98.9,90.9254929577465,0,"FA","Fastball"
1,"TOP","bB","Ball","R",13,95,10,1,2,1,1,38,26.5,98.9,90.9254929577465,0,"FA","Fastball"
1,"TOP","bB","Ball","R",10,93,10,0,0,1,1,30,27.4,96.2,88.1045780969479,-1,"FA","Fastball"
7,"TOP","bB","Ball","R",17,95,11,1,0,1,1,39,29.1,98.9,92.8452149791956,2,"FA","Fastball"
1,"BOT","kKS","Strike Swinging","R",13,81,8,2,2,1,1,29,29.5,96.2,89.3208506224066,0,"SL","Slider"
5,"TOP","bB","Ball","R",86,90,13,0,1,2,1,26,28.2,96.8,88.0615544041451,-1,"FA","Fastball"
5,"BOT","bB","Ball","R",70,76,11,1,1,2,1,29,27.6,95.8,87.754004576659,-1,"CU","Curveball"
8,"TOP","bB","Ball","R",17,91,12,2,1,2,0,27,28.3,95.1,88.9437086092715,-3,"FA","Fastball"
7,"BOT","kKL","Strike Looking","R",10,82,3,3,2,1,1,36,28.9,97.8,91.3221212121212,2,"SL","Slider"
9,"TOP","bB","Ball","R",6,88,12,2,2,1,1,32,26.8,101.2,90.0159967845659,-3,"CU","Curveball"
6,"BOT","bB","Ball","R",15,93,8,2,2,2,1,28,26.7,94.9,88.2680297397769,2,"FA","Fastball"
2,"TOP","kKL","Strike Looking","R",33,86,12,0,1,1,0,31,26.7,95.9,86.612538330494,-1,"SP","Splitter"
5,"BOT","bB","Ball","R",90,95,10,0,1,2,1,33,25.3,98.3,91.3542706502636,1,"FA","Fastball"
3,"BOT","bB","Ball","R",45,88,10,1,0,2,1,29,29.4,93.6,86.6361177028951,0,"FA","Fastball"
1,"BOT","kKL","Strike Looking","R",6,89,6,0,0,1,1,29,29.4,93.8,86.2652086677368,0,"FA","Fastball"
5,"TOP","bB","Ball","R",61,88,12,0,0,2,1,29,27.7,98,91.0095447870778,0,"SL","Slider"
5,"TOP","kKL","Strike Looking","R",42,92,4,0,0,1,0,32,29,95,88.0256524981357,0,"FA","Fastball"
8,"BOT","bB","Ball","R",16,85,11,1,0,2,1,29,28.2,97.1,90.1177177177177,-1,"SP","Splitter"
7,"TOP","bB","Ball","R",1,88,13,0,0,0,0,28,26.8,93.5,84.8280898876404,1,"FA","Fastball"
2,"BOT","kKS","Strike Swinging","R",26,93,12,0,0,0,1,32,26.3,98.7,90.4423444976076,1,"FA","Fastball"
1,"BOT","bB","Ball","R",8,90,11,1,0,0,0,29,27.5,96.1,86.014118705036,0,"FA","Fastball"
5,"BOT","bB","Ball","L",81,81,11,2,1,1,1,32,26.6,94.9,88.573664825046,4,"CU","Curveball"
2,"TOP","bB","Ball","R",43,91,11,0,0,1,1,29,29.3,96.6,88.790958690569,-1,"FA","Fastball"
5,"TOP","bB","Ball","R",79,81,11,1,0,0,1,28,27.9,95.5,87.0069432684166,1,"CH","Changeup"
5,"TOP","bDB","Dirt Ball","L",88,90,10,0,0,2,1,29,29.3,95.9,87.9503353057199,-2,"FA","Fastball"
7,"BOT","bB","Ball","R",29,78,11,0,0,2,1,29,27.5,96.8,88.0615544041451,3,"CU","Curveball"
7,"TOP","bB","Ball","R",15,82,12,0,1,0,1,26,27.9,97.9,89.2231812577065,-3,"SL","Slider"
4,"TOP","bB","Ball","R",52,82,11,1,1,1,1,25,27.6,95.9,86.612538330494,1,"SL","Slider"
8,"TOP","bB","Ball","R",7,82,10,0,1,0,1,29,28.6,101.2,90.0159967845659,0,"CU","Curveball"
8,"TOP","bB","Ball","R",17,81,12,1,2,1,0,25,27.6,101.2,90.0159967845659,-1,"CU","Curveball"
8,"TOP","kKS","Strike Swinging","R",19,93,11,1,2,1,0,30,25.8,96.6,91.054433713784,2,"CT","Cutter"
1,"BOT","kKS","Strike Swinging","R",9,86,12,2,2,0,1,30,28.4,95.5,89.6753062540297,0,"SL","Slider"
4,"BOT","bB","Ball","R",42,87,13,1,2,0,1,29,28.6,97.6,90.2192374350087,-1,"CT","Cutter"
7,"BOT","kKL","Strike Looking","R",92,90,9,1,0,2,0,28,29.2,94.7,87.5335243553009,3,"FA","Fastball"
7,"BOT","bB","Ball","R",35,94,10,1,2,2,1,34,25.4,97.6,90.7951283739302,-1,"FA","Fastball"
9,"TOP","kKS","Strike Swinging","R",8,97,11,1,1,0,1,27,29.2,99.3,93.8382725832013,1,"SI","Sinker"
5,"TOP","bB","Ball","R",55,90,10,0,0,0,1,28,27.4,97,89.8885632183908,-1,"FA","Fastball"
7,"BOT","bB","Ball","L",6,92,10,2,1,1,0,32,26.7,97.8,90.496080760095,3,"FA","Fastball"
6,"TOP","bDB","Dirt Ball","R",25,80,12,0,2,2,1,28,26.2,97.5,88.9898193760263,2,"CU","Curveball"
4,"TOP","bB","Ball","R",64,93,13,2,1,1,1,33,28.8,96.2,89.4194214876033,-5,"FA","Fastball"
7,"TOP","bB","Ball","R",17,97,10,1,1,1,0,30,27.4,99.6,94.3358996539792,1,"FA","Fastball"
2,"BOT","bB","Ball","L",30,85,10,0,0,1,1,33,26.7,87.7,80.7913544668588,3,"FA","Fastball"
1,"TOP","bB","Ball","R",7,90,10,0,0,0,0,29,27.5,92.6,84.2245084269663,0,"FA","Fastball"
7,"BOT","bB","Ball","R",23,92,11,0,1,0,1,30,28.4,95.2,88.9525,3,"FA","Fastball"
4,"BOT","bB","Ball","R",67,82,12,0,1,1,0,28,29.2,95.9,87.5559477585598,1,"SL","Slider"
8,"BOT","kKS","Strike Swinging","R",10,96,13,3,2,0,1,28,25.3,98.8,93.1369874476987,2,"FA","Fastball"
6,"BOT","kKS","Strike Swinging","R",97,82,12,3,2,1,0,28,28.8,95.2,88.6194721407625,-4,"CU","Curveball"
1,"TOP","bB","Ball","R",10,93,11,0,1,1,1,28,26.7,97.6,88.3974712643678,0,"FA","Fastball"
4,"TOP","bB","Ball","R",73,89,13,0,0,0,1,29,28.7,97.6,88.3974712643678,0,"FA","Fastball"
2,"TOP","bB","Ball","R",40,81,13,1,2,2,1,29,28.7,97.6,88.3974712643678,-1,"CU","Curveball"
2,"TOP","bB","Ball","R",31,94,11,1,2,1,1,30,25.9,97.6,88.3974712643678,0,"FA","Fastball"
3,"TOP","bB","Ball","R",47,93,10,0,0,0,1,28,26.7,97.6,88.3974712643678,0,"FA","Fastball"
2,"BOT","kKL","Strike Looking","R",13,93,6,1,0,0,1,31,29,96,89.5550679205852,0,"FA","Fastball"
6,"BOT","kKS","Strike Swinging","R",103,86,12,0,1,2,1,33,28.8,96,89.6742432016419,1,"SL","Slider"
5,"TOP","kKS","Strike Swinging","R",86,94,10,2,2,1,1,29,29.5,97.4,89.6935483870968,-1,"FA","Fastball"
5,"BOT","bB","Ball","R",76,92,11,1,1,1,1,32,27.2,97.8,90.4255184088024,0,"FA","Fastball"
4,"BOT","kKS","Strike Swinging","R",65,86,5,1,2,0,1,33,25.2,96.7,89.4685254691689,1,"SP","Splitter"
7,"BOT","bB","Ball","R",43,94,10,0,1,2,1,29,29.4,98.7,90.4423444976076,5,"FA","Fastball"
4,"BOT","kKS","Strike Swinging","R",64,93,2,3,1,1,0,36,26.4,101.6,91.8445738239404,1,"CT","Cutter"
6,"TOP","bPO","Pitch Out","R",7,88,11,0,0,2,0,28,29.2,94.9,88.2680297397769,1,"PI","Pitchout"
2,"TOP","bB","Ball","R",29,91,10,1,2,2,1,29,25.2,94.5,87.8171717171717,2,"FA","Fastball"
8,"TOP","bB","Ball","R",3,93,10,0,2,2,1,30,25.8,94.9,88.2680297397769,0,"FA","Fastball"
1,"TOP","kKL","Strike Looking","R",8,86,2,0,0,1,1,30,28.4,94.5,87.8171717171717,0,"SL","Slider"
