game_state,inning,half_inning,home_lead,win_ex,run_ex,li,First,Second,Third,Outs
12-:1,2,top,9,0.96562,1.024283,0.399248,1,1,0,1
12-:1,2,top,10,0.977355,1.024283,0.280937,1,1,0,1
12-:1,3,bottom,-10,0.02108,1.024283,0.280619,1,1,0,1
12-:1,3,bottom,-9,0.032665,1.024283,0.408618,1,1,0,1
12-:1,3,bottom,-8,0.04961,1.024283,0.578693,1,1,0,1
12-:1,3,bottom,-7,0.074005,1.024283,0.800759,1,1,0,1
12-:1,3,bottom,-6,0.108945,1.024283,1.08619,1,1,0,1
12-:1,3,bottom,-5,0.157315,1.024283,1.417018,1,1,0,1
12-:1,3,bottom,-4,0.219655,1.024283,1.752693,1,1,0,1
12-:1,3,bottom,-3,0.296985,1.024283,2.048416,1,1,0,1
12-:1,3,bottom,-2,0.389425,1.024283,2.238463,1,1,0,1
12-:1,3,bottom,-1,0.49241,1.024283,2.241691,1,1,0,1
12-:1,3,bottom,0,0.600155,1.024283,2.012865,1,1,0,1
12-:1,3,bottom,1,0.700435,1.024283,1.640933,1,1,0,1
12-:1,3,bottom,2,0.78359,1.024283,1.255416,1,1,0,1
12-:1,3,bottom,3,0.848845,1.024283,0.924012,1,1,0,1
12-:1,3,bottom,4,0.897,1.024283,0.654122,1,1,0,1
12-:1,3,bottom,5,0.931505,1.024283,0.443852,1,1,0,1
12-:1,3,bottom,6,0.95556,1.024283,0.29918,1,1,0,1
12-:1,3,bottom,7,0.97193,1.024283,0.200641,1,1,0,1
12-:1,3,bottom,8,0.98284,1.024283,0.128901,1,1,0,1
12-:1,3,bottom,9,0.989675,1.024283,0.074133,1,1,0,1
12-:1,3,bottom,10,0.993805,1.024283,0.035639,1,1,0,1
12-:1,3,top,-10,0.010835,1.024283,0.054539,1,1,0,1
12-:1,3,top,-9,0.017,1.024283,0.107473,1,1,0,1
12-:1,3,top,-8,0.02654,1.024283,0.182492,1,1,0,1
12-:1,3,top,-7,0.041315,1.024283,0.278182,1,1,0,1
12-:1,3,top,-6,0.06325,1.024283,0.403703,1,1,0,1
12-:1,3,top,-5,0.093635,1.024283,0.579928,1,1,0,1
12-:1,3,top,-4,0.135925,1.024283,0.821897,1,1,0,1
12-:1,3,top,-3,0.193415,1.024283,1.103302,1,1,0,1
12-:1,3,top,-2,0.266265,1.024283,1.420383,1,1,0,1
12-:1,3,top,-1,0.353805,1.024283,1.7659,1,1,0,1
12-:1,3,top,0,0.453925,1.024283,2.048596,1,1,0,1
12-:1,3,top,1,0.5572,1.024283,2.1757,1,1,0,1
12-:1,3,top,2,0.653855,1.024283,2.102315,1,1,0,1
12-:1,3,top,3,0.73872,1.024283,1.878399,1,1,0,1
12-:1,3,top,4,0.80833,1.024283,1.581559,1,1,0,1
12-:1,3,top,5,0.863565,1.024283,1.261809,1,1,0,1
12-:1,3,top,6,0.905815,1.024283,0.956433,1,1,0,1
12-:1,3,top,7,0.935955,1.024283,0.705894,1,1,0,1
12-:1,3,top,8,0.95704,1.024283,0.511202,1,1,0,1
12-:1,3,top,9,0.971975,1.024283,0.356534,1,1,0,1
12-:1,3,top,10,0.9822,1.024283,0.241961,1,1,0,1
12-:1,4,bottom,-10,0.015705,1.024283,0.235183,1,1,0,1
12-:1,4,bottom,-9,0.025175,1.024283,0.352046,1,1,0,1
12-:1,4,bottom,-8,0.03957,1.024283,0.514555,1,1,0,1
12-:1,4,bottom,-7,0.06145,1.024283,0.739725,1,1,0,1
12-:1,4,bottom,-6,0.093765,1.024283,1.042658,1,1,0,1
12-:1,4,bottom,-5,0.139555,1.024283,1.41351,1,1,0,1
12-:1,4,bottom,-4,0.200675,1.024283,1.811357,1,1,0,1
12-:1,4,bottom,-3,0.279535,1.024283,2.187143,1,1,0,1
12-:1,4,bottom,-2,0.376635,1.024283,2.448436,1,1,0,1
12-:1,4,bottom,-1,0.48842,1.024283,2.466888,1,1,0,1
12-:1,4,bottom,0,0.608085,1.024283,2.171863,1,1,0,1
12-:1,4,bottom,1,0.717755,1.024283,1.686056,1,1,0,1
12-:1,4,bottom,2,0.804735,1.024283,1.217927,1,1,0,1
12-:1,4,bottom,3,0.869375,1.024283,0.855835,1,1,0,1
12-:1,4,bottom,4,0.914265,1.024283,0.58472,1,1,0,1
12-:1,4,bottom,5,0.944995,1.024283,0.383334,1,1,0,1
12-:1,4,bottom,6,0.965895,1.024283,0.244453,1,1,0,1
12-:1,4,bottom,7,0.979145,1.024283,0.155851,1,1,0,1
12-:1,4,bottom,8,0.98757,1.024283,0.097491,1,1,0,1
12-:1,4,bottom,9,0.992965,1.024283,0.053376,1,1,0,1
12-:1,4,bottom,10,0.996035,1.024283,0.023209,1,1,0,1
12-:1,4,top,-10,0.007215,1.024283,0.042531,1,1,0,1
12-:1,4,top,-9,0.01217,1.024283,0.087081,1,1,0,1
12-:1,4,top,-8,0.02052,1.024283,0.149721,1,1,0,1
12-:1,4,top,-7,0.033205,1.024283,0.23287,1,1,0,1
12-:1,4,top,-6,0.051825,1.024283,0.348881,1,1,0,1
12-:1,4,top,-5,0.07969,1.024283,0.515002,1,1,0,1
12-:1,4,top,-4,0.11938,1.024283,0.750634,1,1,0,1
12-:1,4,top,-3,0.174335,1.024283,1.048716,1,1,0,1
12-:1,4,top,-2,0.248185,1.024283,1.417463,1,1,0,1
12-:1,4,top,-1,0.34119,1.024283,1.843564,1,1,0,1
12-:1,4,top,0,0.450635,1.024283,2.225498,1,1,0,1
12-:1,4,top,1,0.564025,1.024283,2.394767,1,1,0,1
12-:1,4,top,2,0.66716,1.024283,2.279909,1,1,0,1
12-:1,4,top,3,0.75511,1.024283,1.985022,1,1,0,1
12-:1,4,top,4,0.825415,1.024283,1.620022,1,1,0,1
12-:1,4,top,5,0.8793,1.024283,1.247041,1,1,0,1
12-:1,4,top,6,0.9195,1.024283,0.908363,1,1,0,1
12-:1,4,top,7,0.947545,1.024283,0.640054,1,1,0,1
12-:1,4,top,8,0.966275,1.024283,0.445114,1,1,0,1
12-:1,4,top,9,0.97867,1.024283,0.305771,1,1,0,1
12-:1,4,top,10,0.9867,1.024283,0.204165,1,1,0,1
12-:1,5,bottom,-10,0.01126,1.024283,0.186725,1,1,0,1
12-:1,5,bottom,-9,0.018455,1.024283,0.291433,1,1,0,1
12-:1,5,bottom,-8,0.03038,1.024283,0.448041,1,1,0,1
12-:1,5,bottom,-7,0.04932,1.024283,0.670951,1,1,0,1
12-:1,5,bottom,-6,0.077735,1.024283,0.978444,1,1,0,1
12-:1,5,bottom,-5,0.11975,1.024283,1.383227,1,1,0,1
12-:1,5,bottom,-4,0.17953,1.024283,1.864851,1,1,0,1
12-:1,5,bottom,-3,0.259935,1.024283,2.348629,1,1,0,1
12-:1,5,bottom,-2,0.36113,1.024283,2.704949,1,1,0,1
12-:1,5,bottom,-1,0.482355,1.024283,2.770258,1,1,0,1
12-:1,5,bottom,0,0.618045,1.024283,2.356935,1,1,0,1
12-:1,5,bottom,1,0.74025,1.024283,1.693343,1,1,0,1
12-:1,5,bottom,2,0.829825,1.024283,1.147926,1,1,0,1
12-:1,5,bottom,3,0.891495,1.024283,0.762022,1,1,0,1
12-:1,5,bottom,4,0.932435,1.024283,0.497492,1,1,0,1
12-:1,5,bottom,5,0.95926,1.024283,0.306708,1,1,0,1
12-:1,5,bottom,6,0.97573,1.024283,0.183043,1,1,0,1
12-:1,5,bottom,7,0.985675,1.024283,0.110195,1,1,0,1
12-:1,5,bottom,8,0.991775,1.024283,0.064944,1,1,0,1
12-:1,5,bottom,9,0.99561,1.024283,0.03556,1,1,0,1
12-:1,5,bottom,10,0.997695,1.024283,0.017219,1,1,0,1
12-:1,5,top,-10,0.00477,1.024283,0.029521,1,1,0,1
12-:1,5,top,-9,0.008505,1.024283,0.062428,1,1,0,1
12-:1,5,top,-8,0.01482,1.024283,0.113456,1,1,0,1
12-:1,5,top,-7,0.0247,1.024283,0.187041,1,1,0,1
12-:1,5,top,-6,0.04044,1.024283,0.294523,1,1,0,1
12-:1,5,top,-5,0.06487,1.024283,0.455723,1,1,0,1
12-:1,5,top,-4,0.100855,1.024283,0.68253,1,1,0,1
12-:1,5,top,-3,0.15298,1.024283,0.981514,1,1,0,1
12-:1,5,top,-2,0.226605,1.024283,1.393788,1,1,0,1
12-:1,5,top,-1,0.32492,1.024283,1.910666,1,1,0,1
12-:1,5,top,0,0.446885,1.024283,2.422439,1,1,0,1
12-:1,5,top,1,0.57375,1.024283,2.654242,1,1,0,1
12-:1,5,top,2,0.68416,1.024283,2.488324,1,1,0,1
12-:1,5,top,3,0.774715,1.024283,2.102339,1,1,0,1
12-:1,5,top,4,0.84572,1.024283,1.638441,1,1,0,1
12-:1,5,top,5,0.897595,1.024283,1.201719,1,1,0,1
12-:1,5,top,6,0.93392,1.024283,0.845173,1,1,0,1
12-:1,5,top,7,0.95853,1.024283,0.576912,1,1,0,1
12-:1,5,top,8,0.97442,1.024283,0.382777,1,1,0,1
12-:1,5,top,9,0.98434,1.024283,0.246825,1,1,0,1
12-:1,5,top,10,0.990365,1.024283,0.158485,1,1,0,1
12-:1,6,bottom,-10,0.00757,1.024283,0.1422,1,1,0,1
12-:1,6,bottom,-9,0.012925,1.024283,0.231787,1,1,0,1
12-:1,6,bottom,-8,0.022115,1.024283,0.37161,1,1,0,1
12-:1,6,bottom,-7,0.03758,1.024283,0.585744,1,1,0,1
12-:1,6,bottom,-6,0.061625,1.024283,0.897397,1,1,0,1
12-:1,6,bottom,-5,0.09882,1.024283,1.329205,1,1,0,1
12-:1,6,bottom,-4,0.155725,1.024283,1.888535,1,1,0,1
12-:1,6,bottom,-3,0.236245,1.024283,2.518907,1,1,0,1
12-:1,6,bottom,-2,0.34136,1.024283,3.033837,1,1,0,1
12-:1,6,bottom,-1,0.472945,1.024283,3.185197,1,1,0,1
12-:1,6,bottom,0,0.63126,1.024283,2.565977,1,1,0,1
12-:1,6,bottom,1,0.77039,1.024283,1.64009,1,1,0,1
12-:1,6,bottom,2,0.859115,1.024283,1.042019,1,1,0,1
12-:1,6,bottom,3,0.916075,1.024283,0.640587,1,1,0,1
12-:1,6,bottom,4,0.951225,1.024283,0.384104,1,1,0,1
12-:1,6,bottom,5,0.972305,1.024283,0.220503,1,1,0,1
12-:1,6,bottom,6,0.9846,1.024283,0.124464,1,1,0,1
12-:1,6,bottom,7,0.991425,1.024283,0.07057,1,1,0,1
12-:1,6,bottom,8,0.99521,1.024283,0.039089,1,1,0,1
12-:1,6,bottom,9,0.997515,1.024283,0.019784,1,1,0,1
12-:1,6,bottom,10,0.99884,1.024283,0.009962,1,1,0,1
12-:1,6,top,-10,0.00283,1.024283,0.020724,1,1,0,1
12-:1,6,top,-9,0.00537,1.024283,0.042472,1,1,0,1
12-:1,6,top,-8,0.00983,1.024283,0.077024,1,1,0,1
12-:1,6,top,-7,0.01695,1.024283,0.132684,1,1,0,1
12-:1,6,top,-6,0.028815,1.024283,0.220211,1,1,0,1
12-:1,6,top,-5,0.048575,1.024283,0.363209,1,1,0,1
12-:1,6,top,-4,0.080115,1.024283,0.582238,1,1,0,1
12-:1,6,top,-3,0.12809,1.024283,0.890237,1,1,0,1
12-:1,6,top,-2,0.19965,1.024283,1.334499,1,1,0,1
12-:1,6,top,-1,0.30205,1.024283,1.939834,1,1,0,1
12-:1,6,top,0,0.440715,1.024283,2.664568,1,1,0,1
12-:1,6,top,1,0.58617,1.024283,3.009759,1,1,0,1
12-:1,6,top,2,0.704665,1.024283,2.748863,1,1,0,1
12-:1,6,top,3,0.797355,1.024283,2.231232,1,1,0,1
12-:1,6,top,4,0.867055,1.024283,1.651823,1,1,0,1
12-:1,6,top,5,0.91596,1.024283,1.147727,1,1,0,1
12-:1,6,top,6,0.9481,1.024283,0.765406,1,1,0,1
12-:1,6,top,7,0.96862,1.024283,0.494754,1,1,0,1
12-:1,6,top,8,0.98151,1.024283,0.31267,1,1,0,1
12-:1,6,top,9,0.989145,1.024283,0.195019,1,1,0,1
12-:1,6,top,10,0.99364,1.024283,0.119464,1,1,0,1
12-:1,7,bottom,-10,0.00443,1.024283,0.098747,1,1,0,1
12-:1,7,bottom,-9,0.00804,1.024283,0.169022,1,1,0,1
12-:1,7,bottom,-8,0.014915,1.024283,0.287162,1,1,0,1
12-:1,7,bottom,-7,0.026485,1.024283,0.474819,1,1,0,1
12-:1,7,bottom,-6,0.04516,1.024283,0.763652,1,1,0,1
12-:1,7,bottom,-5,0.076215,1.024283,1.220416,1,1,0,1
12-:1,7,bottom,-4,0.126925,1.024283,1.870634,1,1,0,1
12-:1,7,bottom,-3,0.205385,1.024283,2.694587,1,1,0,1
12-:1,7,bottom,-2,0.31466,1.024283,3.458277,1,1,0,1
12-:1,7,bottom,-1,0.456815,1.024283,3.842215,1,1,0,1
12-:1,7,bottom,0,0.6509,1.024283,2.88817,1,1,0,1
12-:1,7,bottom,1,0.815895,1.024283,1.465492,1,1,0,1
12-:1,7,bottom,2,0.89703,1.024283,0.83021,1,1,0,1
12-:1,7,bottom,3,0.944075,1.024283,0.458761,1,1,0,1
12-:1,7,bottom,4,0.97027,1.024283,0.249912,1,1,0,1
12-:1,7,bottom,5,0.98445,1.024283,0.131065,1,1,0,1
12-:1,7,bottom,6,0.99185,1.024283,0.070573,1,1,0,1
12-:1,7,bottom,7,0.995785,1.024283,0.038358,1,1,0,1
12-:1,7,bottom,8,0.99786,1.024283,0.018831,1,1,0,1
12-:1,7,bottom,9,0.999005,1.024283,0.008519,1,1,0,1
12-:1,7,bottom,10,0.999605,1.024283,0.003189,1,1,0,1
12-:1,7,top,-10,0.00144,1.024283,0.011496,1,1,0,1
12-:1,7,top,-9,0.00303,1.024283,0.024107,1,1,0,1
12-:1,7,top,-8,0.005825,1.024283,0.048075,1,1,0,1
12-:1,7,top,-7,0.010395,1.024283,0.087355,1,1,0,1
12-:1,7,top,-6,0.018715,1.024283,0.14868,1,1,0,1
12-:1,7,top,-5,0.033485,1.024283,0.260501,1,1,0,1
12-:1,7,top,-4,0.058455,1.024283,0.454332,1,1,0,1
12-:1,7,top,-3,0.10025,1.024283,0.756865,1,1,0,1
12-:1,7,top,-2,0.16768,1.024283,1.22981,1,1,0,1
12-:1,7,top,-1,0.27155,1.024283,1.922875,1,1,0,1
12-:1,7,top,0,0.434175,1.024283,3.006434,1,1,0,1
12-:1,7,top,1,0.605845,1.024283,3.546862,1,1,0,1
12-:1,7,top,2,0.731255,1.024283,3.077545,1,1,0,1
12-:1,7,top,3,0.825205,1.024283,2.340066,1,1,0,1
12-:1,7,top,4,0.89246,1.024283,1.59944,1,1,0,1
12-:1,7,top,5,0.936105,1.024283,1.031521,1,1,0,1
12-:1,7,top,6,0.96241,1.024283,0.644284,1,1,0,1
12-:1,7,top,7,0.978255,1.024283,0.397008,1,1,0,1
12-:1,7,top,8,0.98793,1.024283,0.237082,1,1,0,1
12-:1,7,top,9,0.99339,1.024283,0.139804,1,1,0,1
12-:1,7,top,10,0.99631,1.024283,0.08201,1,1,0,1
12-:1,8,bottom,-10,0.00192,1.024283,0.053517,1,1,0,1
12-:1,8,bottom,-9,0.00383,1.024283,0.099232,1,1,0,1
12-:1,8,bottom,-8,0.008055,1.024283,0.186831,1,1,0,1
12-:1,8,bottom,-7,0.01583,1.024283,0.337776,1,1,0,1
12-:1,8,bottom,-6,0.029235,1.024283,0.595784,1,1,0,1
12-:1,8,bottom,-5,0.053185,1.024283,1.050406,1,1,0,1
12-:1,8,bottom,-4,0.09557,1.024283,1.769818,1,1,0,1
12-:1,8,bottom,-3,0.16855,1.024283,2.84559,1,1,0,1
12-:1,8,bottom,-2,0.275465,1.024283,4.006514,1,1,0,1
12-:1,8,bottom,-1,0.420985,1.024283,4.897107,1,1,0,1
12-:1,8,bottom,0,0.674375,1.024283,3.325487,1,1,0,1
12-:1,8,bottom,1,0.883595,1.024283,1.024351,1,1,0,1
12-:1,8,bottom,2,0.944085,1.024283,0.498416,1,1,0,1
12-:1,8,bottom,3,0.97359,1.024283,0.241224,1,1,0,1
12-:1,8,bottom,4,0.987605,1.024283,0.111294,1,1,0,1
12-:1,8,bottom,5,0.99427,1.024283,0.049638,1,1,0,1
12-:1,8,bottom,6,0.997275,1.024283,0.024456,1,1,0,1
12-:1,8,bottom,7,0.998685,1.024283,0.01277,1,1,0,1
12-:1,8,bottom,8,0.99935,1.024283,0.005319,1,1,0,1
12-:1,8,bottom,9,0.999705,1.024283,0.001938,1,1,0,1
12-:1,8,bottom,10,0.99989,1.024283,0.00073,1,1,0,1
12-:1,8,top,-10,0.000495,1.024283,0.004208,1,1,0,1
12-:1,8,top,-9,0.001245,1.024283,0.01067,1,1,0,1
12-:1,8,top,-8,0.0026,1.024283,0.023643,1,1,0,1
12-:1,8,top,-7,0.005155,1.024283,0.04724,1,1,0,1
12-:1,8,top,-6,0.010075,1.024283,0.084301,1,1,0,1
12-:1,8,top,-5,0.018935,1.024283,0.156927,1,1,0,1
12-:1,8,top,-4,0.035995,1.024283,0.303768,1,1,0,1
12-:1,8,top,-3,0.06764,1.024283,0.55756,1,1,0,1
12-:1,8,top,-2,0.124215,1.024283,0.995199,1,1,0,1
12-:1,8,top,-1,0.222455,1.024283,1.764625,1,1,0,1
12-:1,8,top,0,0.425425,1.024283,3.531481,1,1,0,1
12-:1,8,top,1,0.640505,1.024283,4.386952,1,1,0,1
12-:1,8,top,2,0.767865,1.024283,3.463926,1,1,0,1
12-:1,8,top,3,0.859935,1.024283,2.403201,1,1,0,1
12-:1,8,top,4,0.921255,1.024283,1.477488,1,1,0,1
12-:1,8,top,5,0.95646,1.024283,0.870321,1,1,0,1
12-:1,8,top,6,0.97617,1.024283,0.493287,1,1,0,1
12-:1,8,top,7,0.9871,1.024283,0.278965,1,1,0,1
12-:1,8,top,8,0.99342,1.024283,0.154718,1,1,0,1
12-:1,8,top,9,0.9969,1.024283,0.08221,1,1,0,1
12-:1,8,top,10,0.99841,1.024283,0.043971,1,1,0,1
12-:1,9,bottom,-10,0.000555,1.024283,0.022124,1,1,0,1
12-:1,9,bottom,-9,0.00117,1.024283,0.043574,1,1,0,1
12-:1,9,bottom,-8,0.00327,1.024283,0.096347,1,1,0,1
12-:1,9,bottom,-7,0.00713,1.024283,0.187198,1,1,0,1
12-:1,9,bottom,-6,0.014305,1.024283,0.365811,1,1,0,1
12-:1,9,bottom,-5,0.029785,1.024283,0.765752,1,1,0,1
12-:1,9,bottom,-4,0.06102,1.024283,1.500925,1,1,0,1
12-:1,9,bottom,-3,0.12457,1.024283,2.901884,1,1,0,1
12-:1,9,bottom,-2,0.22288,1.024283,4.691615,1,1,0,1
12-:1,9,bottom,-1,0.35173,1.024283,6.708094,1,1,0,1
12-:1,9,bottom,0,0.71254,1.024283,3.955983,1,1,0,1
12-:1,9,bottom,1,1,1.024283,0,1,1,0,1
12-:1,9,bottom,2,1,1.024283,0,1,1,0,1
12-:1,9,bottom,3,1,1.024283,0,1,1,0,1
12-:1,9,bottom,4,1,1.024283,0,1,1,0,1
12-:1,9,bottom,5,1,1.024283,0,1,1,0,1
12-:1,9,bottom,6,1,1.024283,0,1,1,0,1
12-:1,9,bottom,7,1,1.024283,0,1,1,0,1
12-:1,9,bottom,8,1,1.024283,0,1,1,0,1
12-:1,9,bottom,9,1,1.024283,0,1,1,0,1
12-:1,9,bottom,10,1,1.024283,0,1,1,0,1
12-:1,9,top,-10,0.000145,1.024283,0.000798,1,1,0,1
12-:1,9,top,-9,0.00035,1.024283,0.002066,1,1,0,1
12-:1,9,top,-8,0.000785,1.024283,0.006524,1,1,0,1
12-:1,9,top,-7,0.00157,1.024283,0.015784,1,1,0,1
12-:1,9,top,-6,0.003275,1.024283,0.031254,1,1,0,1
12-:1,9,top,-5,0.00704,1.024283,0.061868,1,1,0,1
12-:1,9,top,-4,0.015195,1.024283,0.138925,1,1,0,1
12-:1,9,top,-3,0.032505,1.024283,0.297489,1,1,0,1
12-:1,9,top,-2,0.06896,1.024283,0.609686,1,1,0,1
12-:1,9,top,-1,0.142315,1.024283,1.252397,1,1,0,1
12-:1,9,top,0,0.413905,1.024283,4.271012,1,1,0,1
12-:1,9,top,1,0.702105,1.024283,5.778361,1,1,0,1
12-:1,9,top,2,0.815255,1.024283,3.941664,1,1,0,1
12-:1,9,top,3,0.898275,1.024283,2.380914,1,1,0,1
12-:1,9,top,4,0.950215,1.024283,1.228602,1,1,0,1
12-:1,9,top,5,0.97573,1.024283,0.622454,1,1,0,1
12-:1,9,top,6,0.98837,1.024283,0.299428,1,1,0,1
12-:1,9,top,7,0.994275,1.024283,0.152675,1,1,0,1
12-:1,9,top,8,0.99746,1.024283,0.077297,1,1,0,1
12-:1,9,top,9,0.999055,1.024283,0.035512,1,1,0,1
12-:1,9,top,10,0.999555,1.024283,0.017569,1,1,0,1
12-:2,1,bottom,-10,0.02317,0.494335,0.243289,1,1,0,2
12-:2,1,bottom,-9,0.03503,0.494335,0.347259,1,1,0,2
12-:2,1,bottom,-8,0.051835,0.494335,0.479989,1,1,0,2
12-:2,1,bottom,-7,0.07556,0.494335,0.653439,1,1,0,2
12-:2,1,bottom,-6,0.108145,0.494335,0.86588,1,1,0,2
12-:2,1,bottom,-5,0.151325,0.494335,1.093861,1,1,0,2
12-:2,1,bottom,-4,0.20718,0.494335,1.313425,1,1,0,2
12-:2,1,bottom,-3,0.27625,0.494335,1.503373,1,1,0,2
12-:2,1,bottom,-2,0.35718,0.494335,1.631486,1,1,0,2
12-:2,1,bottom,-1,0.44715,0.494335,1.661555,1,1,0,2
12-:2,1,bottom,0,0.542205,0.494335,1.57211,1,1,0,2
12-:2,1,bottom,1,0.634955,0.494335,1.381882,1,1,0,2
12-:2,1,bottom,2,0.718525,0.494335,1.152737,1,1,0,2
12-:2,1,bottom,3,0.79055,0.494335,0.917226,1,1,0,2
12-:2,1,bottom,4,0.84875,0.494335,0.698558,1,1,0,2
12-:2,1,bottom,5,0.892855,0.494335,0.519312,1,1,0,2
12-:2,1,bottom,6,0.925915,0.494335,0.365744,1,1,0,2
12-:2,1,bottom,7,0.9499,0.494335,0.248756,1,1,0,2
12-:2,1,bottom,8,0.966655,0.494335,0.16609,1,1,0,2
12-:2,1,bottom,9,0.97806,0.494335,0.101824,1,1,0,2
12-:2,1,bottom,10,0.98544,0.494335,0.047149,1,1,0,2
12-:2,1,top,-10,0.0212,0.494335,0.065486,1,1,0,2
12-:2,1,top,-9,0.03155,0.494335,0.140294,1,1,0,2
12-:2,1,top,-8,0.04652,0.494335,0.224615,1,1,0,2
12-:2,1,top,-7,0.06782,0.494335,0.32835,1,1,0,2
12-:2,1,top,-6,0.097335,0.494335,0.460237,1,1,0,2
12-:2,1,top,-5,0.13657,0.494335,0.622802,1,1,0,2
12-:2,1,top,-4,0.187595,0.494335,0.813049,1,1,0,2
12-:2,1,top,-3,0.25237,0.494335,1.028178,1,1,0,2
12-:2,1,top,-2,0.32874,0.494335,1.245053,1,1,0,2
12-:2,1,top,-1,0.413625,0.494335,1.435809,1,1,0,2
12-:2,1,top,0,0.5047,0.494335,1.567587,1,1,0,2
12-:2,1,top,1,0.595465,0.494335,1.60454,1,1,0,2
12-:2,1,top,2,0.679695,0.494335,1.539291,1,1,0,2
12-:2,1,top,3,0.754425,0.494335,1.393703,1,1,0,2
12-:2,1,top,4,0.8175,0.494335,1.202401,1,1,0,2
12-:2,1,top,5,0.867315,0.494335,0.986965,1,1,0,2
12-:2,1,top,6,0.90555,0.494335,0.770724,1,1,0,2
12-:2,1,top,7,0.934415,0.494335,0.579997,1,1,0,2
12-:2,1,top,8,0.954965,0.494335,0.423565,1,1,0,2
12-:2,1,top,9,0.969665,0.494335,0.304189,1,1,0,2
12-:2,1,top,10,0.97996,0.494335,0.212849,1,1,0,2
12-:2,2,bottom,-10,0.01812,0.494335,0.212204,1,1,0,2
12-:2,2,bottom,-9,0.028245,0.494335,0.311753,1,1,0,2
12-:2,2,bottom,-8,0.043555,0.494335,0.448779,1,1,0,2
12-:2,2,bottom,-7,0.06518,0.494335,0.62315,1,1,0,2
12-:2,2,bottom,-6,0.095125,0.494335,0.837314,1,1,0,2
12-:2,2,bottom,-5,0.13658,0.494335,1.083299,1,1,0,2
12-:2,2,bottom,-4,0.19173,0.494335,1.344706,1,1,0,2
12-:2,2,bottom,-3,0.261605,0.494335,1.591726,1,1,0,2
12-:2,2,bottom,-2,0.346375,0.494335,1.766719,1,1,0,2
12-:2,2,bottom,-1,0.44315,0.494335,1.802124,1,1,0,2
12-:2,2,bottom,0,0.546595,0.494335,1.672688,1,1,0,2
12-:2,2,bottom,1,0.64689,0.494335,1.43376,1,1,0,2
12-:2,2,bottom,2,0.73472,0.494335,1.157401,1,1,0,2
12-:2,2,bottom,3,0.80675,0.494335,0.895773,1,1,0,2
12-:2,2,bottom,4,0.86386,0.494335,0.667101,1,1,0,2
12-:2,2,bottom,5,0.906825,0.494335,0.477052,1,1,0,2
12-:2,2,bottom,6,0.937325,0.494335,0.324602,1,1,0,2
12-:2,2,bottom,7,0.95866,0.494335,0.213625,1,1,0,2
12-:2,2,bottom,8,0.973,0.494335,0.138887,1,1,0,2
12-:2,2,bottom,9,0.9828,0.494335,0.082597,1,1,0,2
12-:2,2,bottom,10,0.98921,0.494335,0.035811,1,1,0,2
12-:2,2,top,-10,0.01691,0.494335,0.053849,1,1,0,2
12-:2,2,top,-9,0.025735,0.494335,0.119885,1,1,0,2
12-:2,2,top,-8,0.03906,0.494335,0.192759,1,1,0,2
12-:2,2,top,-7,0.058325,0.494335,0.28697,1,1,0,2
12-:2,2,top,-6,0.085705,0.494335,0.418345,1,1,0,2
12-:2,2,top,-5,0.12294,0.494335,0.591759,1,1,0,2
12-:2,2,top,-4,0.172735,0.494335,0.795206,1,1,0,2
12-:2,2,top,-3,0.23744,0.494335,1.029577,1,1,0,2
12-:2,2,top,-2,0.316235,0.494335,1.271247,1,1,0,2
12-:2,2,top,-1,0.406625,0.494335,1.499584,1,1,0,2
12-:2,2,top,0,0.504965,0.494335,1.680642,1,1,0,2
12-:2,2,top,1,0.60308,0.494335,1.738019,1,1,0,2
12-:2,2,top,2,0.69248,0.494335,1.652762,1,1,0,2
12-:2,2,top,3,0.76982,0.494335,1.462433,1,1,0,2
12-:2,2,top,4,0.83269,0.494335,1.215213,1,1,0,2
12-:2,2,top,5,0.881315,0.494335,0.964624,1,1,0,2
12-:2,2,top,6,0.91775,0.494335,0.737879,1,1,0,2
12-:2,2,top,7,0.94412,0.494335,0.54407,1,1,0,2
12-:2,2,top,8,0.96281,0.494335,0.38895,1,1,0,2
12-:2,2,top,9,0.975765,0.494335,0.270674,1,1,0,2
12-:2,2,top,10,0.984485,0.494335,0.182409,1,1,0,2
12-:2,3,bottom,-10,0.01373,0.494335,0.175676,1,1,0,2
12-:2,3,bottom,-9,0.022145,0.494335,0.266312,1,1,0,2
12-:2,3,bottom,-8,0.03506,0.494335,0.402263,1,1,0,2
12-:2,3,bottom,-7,0.05437,0.494335,0.582469,1,1,0,2
12-:2,3,bottom,-6,0.081925,0.494335,0.807517,1,1,0,2
12-:2,3,bottom,-5,0.12102,0.494335,1.080705,1,1,0,2
