"des","id","type","start_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","pitcher_name","pitch_type","count","stand","batter_name"
"Foul",221,"S",82.2,3.33,1.6,-5.03357177555944,10.2632065344679,-0.650184785857775,1.70958852257973,"Jerad Eickhoff","SL","0-0","L","Scott Schebler"
"Ball",222,"B",89.9,3.33,1.6,-6.00261286794712,14.2181232776554,1.0854226221779,3.54552214091109,"Jerad Eickhoff","FF","0-1","L","Scott Schebler"
"Foul Tip",223,"S",75.3,3.33,1.6,1.84901723746453,-1.85911026891772,0.0091092802929232,1.47175320350215,"Jerad Eickhoff","CU","1-1","L","Scott Schebler"
"Ball",224,"B",90.5,3.33,1.6,-4.99489842440856,13.1309125891186,-0.687066620910021,4.56533709359093,"Jerad Eickhoff","FF","1-2","L","Scott Schebler"
"Called Strike",225,"S",91.4,3.33,1.6,-6.06483819688493,12.6207768223928,0.774438968795228,2.70571550840591,"Jerad Eickhoff","FF","2-2","L","Scott Schebler"
"Swinging Strike",229,"S",90.3,3.27,1.51,-7.53356620085387,11.2090639523396,-1.0918341408192,3.33756812556091,"Jerad Eickhoff","FF","0-0","R","Zachary Cozart"
"In play, no out",230,"X",91.1,3.27,1.51,-8.95031084861051,11.9307530644868,0.0558333386877083,1.96822581307423,"Jerad Eickhoff","FF","0-1","R","Zachary Cozart"
"Ball In Dirt",234,"B",76.3,3.17,1.45,3.9465037385616,1.47089114591195,1.92027292672288,0.937363940797794,"Jerad Eickhoff","CU","0-0","L","Tucker Barnhart"
"Ball",235,"B",82.4,3.17,1.45,-6.07943562575278,12.0073805388724,-1.4643636602278,3.09071511999614,"Jerad Eickhoff","CH","1-0","L","Tucker Barnhart"
"In play, out(s)",236,"X",90.8,3.17,1.45,-9.13153818594913,11.193864199758,-0.500249394050423,2.20582498260015,"Jerad Eickhoff","FF","2-0","L","Tucker Barnhart"
"Foul",265,"S",89.5,3.33,1.56,-6.7542940034956,11.8560104946321,-0.566605095605087,2.46243074096927,"Jerad Eickhoff","FF","0-0","L","Brandon Finnegan"
"Ball",266,"B",74.7,3.33,1.56,-0.788646247968164,-3.28365982749607,-0.205404220486267,1.45845602752571,"Jerad Eickhoff","CU","0-1","L","Brandon Finnegan"
"Foul",267,"S",84.2,3.33,1.56,1.56503413900252,8.9019587314932,0.0871265600562945,3.16632345873535,"Jerad Eickhoff","SL","1-1","L","Brandon Finnegan"
"Ball",268,"B",92.7,3.33,1.56,-5.37643559649877,12.7835055449863,-1.31163759075149,1.87218306904262,"Jerad Eickhoff","FF","1-2","L","Brandon Finnegan"
"Ball",269,"B",91.9,3.33,1.56,-8.00436943137659,10.5248749791199,-1.81751121886137,2.24111034752379,"Jerad Eickhoff","FF","2-2","L","Brandon Finnegan"
"Called Strike",270,"S",91.1,3.33,1.56,-8.54306067143122,10.9236478319969,0.165720025172718,2.07048287124657,"Jerad Eickhoff","FF","3-2","L","Brandon Finnegan"
"Ball",274,"B",90.2,3.49,1.59,-5.04243228439466,8.83870106717796,0.94812976300852,3.50412235571962,"Jerad Eickhoff","FF","0-0","L","Billy Hamilton"
"Swinging Strike",275,"S",83.1,3.49,1.59,-1.12775056793055,7.56236077158772,0.64706921779898,1.70188322673627,"Jerad Eickhoff","SL","1-0","L","Billy Hamilton"
"Ball",276,"B",84.5,3.49,1.59,-4.99682967005602,10.2082917503845,-1.25802613260687,1.48520015697462,"Jerad Eickhoff","SL","1-1","L","Billy Hamilton"
"Called Strike",277,"S",85.3,3.49,1.59,-0.371099711035979,5.85150847707398,-0.689642136678312,2.61413987255411,"Jerad Eickhoff","SL","2-1","L","Billy Hamilton"
"Called Strike",278,"S",77.4,3.49,1.59,2.0901197280174,-2.04708915253622,-0.27503091519162,2.64064206620166,"Jerad Eickhoff","CU","2-2","L","Billy Hamilton"
"Ball",282,"B",91.4,3.32,1.49,-9.21966961777243,12.3195725658601,0.632954215794517,1.2488000952426,"Jerad Eickhoff","FF","0-0","R","Jose Peraza"
"In play, out(s)",283,"X",91.7,3.32,1.49,-9.4099856953745,11.7410516639456,0.0342788033957553,1.85636323734483,"Jerad Eickhoff","FF","1-0","R","Jose Peraza"
"Ball",311,"B",90.3,3.33,1.6,-8.57057449804272,15.6030283272314,1.1890025866452,2.4773667477503,"Jerad Eickhoff","FF","0-0","L","Joey Votto"
"In play, run(s)",312,"X",76,3.33,1.6,2.26478181129074,-2.70037617387154,0.238771402707176,2.46889766833119,"Jerad Eickhoff","CU","1-0","L","Joey Votto"
"Foul",317,"S",90.4,3.38,1.56,-6.46886773838488,10.4410687446584,-0.77474506747709,2.91695613605604,"Jerad Eickhoff","FF","0-0","R","Adam Duvall"
"Called Strike",318,"S",76.2,3.38,1.56,1.13415070181711,-2.35756354923625,0.935324828099777,2.77496940435531,"Jerad Eickhoff","CU","0-1","R","Adam Duvall"
"In play, no out",319,"X",77,3.38,1.56,1.80770825936064,-0.81332054091943,0.227246109579974,2.00443124781148,"Jerad Eickhoff","CU","0-2","R","Adam Duvall"
"In play, out(s)",324,"X",84.9,3.47,1.61,-4.82590790392873,10.0765283115472,0.225896016478009,1.96982861940478,"Jerad Eickhoff","SL","0-0","R","Eugenio Suarez"
"Ball",328,"B",90,3.33,1.6,-6.90065047434402,14.5530919781932,1.41655844544852,2.10518941760498,"Jerad Eickhoff","FF","0-0","L","Scott Schebler"
"Called Strike",329,"S",90.4,3.33,1.6,-6.18865332568303,14.0889545318926,0.836326872727739,2.6913051012426,"Jerad Eickhoff","FF","1-0","L","Scott Schebler"
"Swinging Strike",330,"S",77.9,3.33,1.6,1.52720660123507,-1.1216010945329,0.770268152018673,1.56020715946589,"Jerad Eickhoff","CU","1-1","L","Scott Schebler"
"Foul",331,"S",78.7,3.33,1.6,2.90974525443905,0.709743473660489,0.102043152879156,2.24043454715025,"Jerad Eickhoff","CU","1-2","L","Scott Schebler"
"Ball",332,"B",91.3,3.33,1.6,-5.99965021965724,15.1504316774244,-0.240363081674156,4.71475813243601,"Jerad Eickhoff","FF","1-2","L","Scott Schebler"
"Swinging Strike",333,"S",92.2,3.33,1.6,-6.65001560557193,14.4173589342998,0.288942454003131,4.12288120180742,"Jerad Eickhoff","FF","2-2","L","Scott Schebler"
"Called Strike",337,"S",77,3.27,1.51,2.85938559273882,-1.14088985599063,-0.130193785507113,2.89728096359193,"Jerad Eickhoff","CU","0-0","R","Zachary Cozart"
"In play, run(s)",338,"X",91.9,3.27,1.51,-8.61719959399868,12.0584296280644,-0.0847024779802382,2.4684394914277,"Jerad Eickhoff","FF","0-1","R","Zachary Cozart"
"Ball",348,"B",92.8,3.17,1.45,7.65578622701966,7.12150628838965,1.7315567051921,3.48365627736512,"Joely Rodriguez","FF","0-0","R","Tucker Barnhart"
"Foul",349,"S",93.3,3.17,1.45,8.49769311852796,5.73127569509543,0.266355647057086,2.57267953294061,"Joely Rodriguez","FF","1-0","R","Tucker Barnhart"
"Ball In Dirt",350,"B",88.2,3.17,1.45,-0.204186941962614,2.51813769621112,0.598545729337653,1.16520317198765,"Joely Rodriguez","SL","1-1","R","Tucker Barnhart"
"Called Strike",351,"S",93.8,3.17,1.45,7.66300639067471,6.1670676679068,-0.0392049482543674,1.70707507031345,"Joely Rodriguez","FF","2-1","R","Tucker Barnhart"
"In play, out(s)",352,"X",88.1,3.17,1.45,-1.00994425822677,3.48705353565014,-0.399013838750274,1.86532229771201,"Joely Rodriguez","SL","2-2","R","Tucker Barnhart"
"Ball",408,"B",89.7,3.15,1.48,-7.98396845963704,10.6607815939773,-0.933298306117262,2.79816618212728,"Pat Neshek","SI","0-0","L","Scooter Gennett"
"Ball",409,"B",67.4,3.15,1.48,-2.92532100472862,10.1272712012582,-0.380794261528073,4.09021102087079,"Pat Neshek","CH","1-0","L","Scooter Gennett"
"Ball",410,"B",89.9,3.15,1.48,-8.60593926741085,10.3515260446982,-0.87516796555182,3.40539605495595,"Pat Neshek","SI","2-0","L","Scooter Gennett"
"Called Strike",411,"S",88.8,3.15,1.48,-8.31875141323547,9.18958192801108,-0.721966386452783,2.96918898810732,"Pat Neshek","SI","3-0","L","Scooter Gennett"
"Foul",412,"S",89,3.15,1.48,-9.4921381896092,12.136739645418,-1.18912008309529,1.94814893539817,"Pat Neshek","SI","3-1","L","Scooter Gennett"
"Foul",413,"S",91.1,3.15,1.48,-10.7553005516913,9.75082285740715,-0.621749730165436,2.16996026974155,"Pat Neshek","SI","3-2","L","Scooter Gennett"
"Called Strike",414,"S",90.1,3.15,1.48,-10.1489899659814,8.70196346566547,-0.530787395248535,3.40509372571364,"Pat Neshek","SI","3-2","L","Scooter Gennett"
"Called Strike",418,"S",82.1,3.49,1.59,0.69779216520023,7.15145912183303,-0.829909500760382,3.43966601586363,"Pat Neshek","SL","0-0","L","Billy Hamilton"
"Ball",419,"B",91.3,3.49,1.59,-10.1102003040028,7.54818126544399,-1.14460888319735,2.96429393938645,"Pat Neshek","SI","0-1","L","Billy Hamilton"
"In play, out(s)",420,"X",83.8,3.49,1.59,0.833724687314066,8.39750750978702,0.625724577723718,2.28817642742358,"Pat Neshek","SL","1-1","L","Billy Hamilton"
"Foul Bunt",424,"S",88.8,3.32,1.49,-9.80884916357009,10.3542682448259,-1.44760412234453,3.26216467639051,"Pat Neshek","SI","0-0","R","Jose Peraza"
"Foul",425,"S",82.6,3.32,1.49,1.69871481774612,7.13416012511058,0.734863325869259,2.62809419880216,"Pat Neshek","SL","0-1","R","Jose Peraza"
"Foul",426,"S",84.6,3.32,1.49,0.143815226071477,7.26368262492729,0.888308789808708,2.47353140255947,"Pat Neshek","SL","0-2","R","Jose Peraza"
"Swinging Strike",427,"S",90.7,3.32,1.49,-5.97291070604304,8.9675983794806,-0.00913668750778804,3.81967361230248,"Pat Neshek","SI","0-2","R","Jose Peraza"
"Called Strike",40,"S",87.9,3.49,1.59,-9.15637455480703,12.3628391565152,-0.823772016358889,2.68338592699347,"Clay Buchholz","FF","0-0","L","Billy Hamilton"
"Called Strike",41,"S",75.5,3.49,1.59,8.57208961371898,1.54255477179838,-0.589912276589285,2.74634922641902,"Clay Buchholz","CU","0-1","L","Billy Hamilton"
"Ball",42,"B",89.7,3.49,1.59,-4.78326188942365,14.0850159887419,-0.964267330043467,5.2021389786032,"Clay Buchholz","FF","0-2","L","Billy Hamilton"
"In play, no out",43,"X",85.6,3.49,1.59,1.92922965043958,8.00753759214278,0.292583500159574,3.30732440788717,"Clay Buchholz","FC","1-2","L","Billy Hamilton"
"In play, out(s)",49,"X",89.1,3.32,1.49,-5.45343442013732,15.0735026273969,-0.390699236280898,3.27852117163566,"Clay Buchholz","FF","0-0","R","Jose Peraza"
"Ball",53,"B",89.2,3.33,1.6,-4.8070660438864,17.6062225155956,-0.0566668515669985,3.94767653848652,"Clay Buchholz","FF","0-0","L","Joey Votto"
"Foul",55,"S",76.8,3.33,1.6,-8.2744528694544,10.2196499367183,-0.019069351109437,1.53799669316846,"Clay Buchholz","CH","1-0","L","Joey Votto"
"In play, out(s)",58,"X",84.2,3.33,1.6,-0.000241498154110572,13.1800746337462,-0.447350163448527,3.52968101901497,"Clay Buchholz","FC","1-1","L","Joey Votto"
"Ball",62,"B",88.8,3.38,1.56,-7.55644053768094,10.6054738814118,1.96809533545184,4.48727557201446,"Clay Buchholz","FF","0-0","R","Adam Duvall"
"Foul",64,"S",85.4,3.38,1.56,-0.990119773950544,10.6360094882163,0.607158320950054,2.40251127170551,"Clay Buchholz","FC","1-0","R","Adam Duvall"
"Foul",65,"S",75.9,3.38,1.56,6.51914656586654,1.4115863901522,0.90691926418067,2.59704994359482,"Clay Buchholz","CU","1-1","R","Adam Duvall"
"Called Strike",67,"S",89.3,3.38,1.56,-7.95691564776726,11.5087881255283,-0.661203317228969,1.86681984510708,"Clay Buchholz","FF","1-2","R","Adam Duvall"
"Called Strike",106,"S",88.8,3.47,1.61,-7.23004637079499,11.1448166876594,0.72196185465431,2.24665987350227,"Clay Buchholz","FF","0-0","R","Eugenio Suarez"
"Swinging Strike",107,"S",78.4,3.47,1.61,-6.68902083358177,12.3282449769124,0.762509703481114,1.81622964999285,"Clay Buchholz","CH","0-1","R","Eugenio Suarez"
"In play, no out",108,"X",84.9,3.47,1.61,-0.306952246946342,10.3310228591367,-0.23309529745745,2.41879337355385,"Clay Buchholz","FC","0-2","R","Eugenio Suarez"
"In play, out(s)",112,"X",74.7,3.33,1.6,6.41958394739394,-1.63422237525029,-0.0407846625252834,2.68807795292075,"Clay Buchholz","CU","0-0","L","Scott Schebler"
"In play, run(s)",117,"X",89,3.27,1.51,-8.40835432127417,6.48902375603147,-0.203768106716953,2.57922925028713,"Clay Buchholz","FT","0-0","R","Zachary Cozart"
"Called Strike",123,"S",86,3.52,1.57,0.384250817007023,7.32776578958188,0.309335593199878,3.19163541677092,"Clay Buchholz","FC","0-0","R","Stuart Turner"
"Foul",124,"S",86.9,3.52,1.57,1.82431792495164,11.0549777072985,0.851217143505921,3.17768128148347,"Clay Buchholz","FC","0-1","R","Stuart Turner"
"Foul",125,"S",90.2,3.52,1.57,-4.95856183657283,13.2573477585251,0.31012686375712,3.70546303762952,"Clay Buchholz","FF","0-2","R","Stuart Turner"
"Ball",126,"B",77,3.52,1.57,5.3945448111538,-0.765189894483635,2.53286167578881,0.720189559768638,"Clay Buchholz","CU","0-2","R","Stuart Turner"
"Ball",127,"B",91.5,3.52,1.57,-6.47760675331091,12.2666921774828,2.19332349687542,2.72964393218001,"Clay Buchholz","FF","1-2","R","Stuart Turner"
"Ball",128,"B",75.9,3.52,1.57,-8.83328520634153,6.88895461073021,1.2894649281865,1.91583004490848,"Clay Buchholz","CH","2-2","R","Stuart Turner"
"Foul",129,"S",86.1,3.52,1.57,-0.411366037079216,10.6913517267731,0.968420525540948,2.59813384654252,"Clay Buchholz","FC","3-2","R","Stuart Turner"
"Called Strike",130,"S",89.2,3.52,1.57,-7.10553881151536,11.7462412064337,0.806579873921664,2.86663483079735,"Clay Buchholz","FF","3-2","R","Stuart Turner"
"In play, no out",207,"X",88.5,3.575,1.681,-6.38661564335965,11.9220070275512,-0.590344453357281,3.28986840968899,"Clay Buchholz","FF","0-0","R","Rookie Davis"
"Ball",211,"B",74,3.49,1.59,6.09328671828143,-1.51492351675544,0.816940034704949,1.76072346937765,"Clay Buchholz","CU","0-0","L","Billy Hamilton"
"Called Strike",212,"S",77.2,3.49,1.59,-5.37144962085241,9.82989395813899,0.343763058070999,1.59003186255157,"Clay Buchholz","CH","1-0","L","Billy Hamilton"
"In play, no out",213,"X",75.7,3.49,1.59,9.80858588474514,2.29933192558894,0.788879453214163,2.40205209255815,"Clay Buchholz","CU","1-1","L","Billy Hamilton"
"Called Strike",217,"S",75.3,3.32,1.49,5.4435553299588,-0.143175946707312,0.952795365724083,2.21630814238552,"Clay Buchholz","CU","0-0","R","Jose Peraza"
"In play, out(s)",218,"X",77.9,3.32,1.49,-8.01416556739874,9.93551460450115,0.302644392846759,2.09828185419067,"Clay Buchholz","CH","0-1","R","Jose Peraza"
"Called Strike",224,"S",84.8,3.33,1.6,-0.593292248872808,11.4411404853749,0.891728743276,1.86554492890804,"Clay Buchholz","FC","0-0","L","Joey Votto"
"Ball",225,"B",76.8,3.33,1.6,-7.67095025754239,10.4750170167384,-1.5912299744541,2.73414425533338,"Clay Buchholz","CH","0-1","L","Joey Votto"
"In play, out(s)",227,"X",85.9,3.33,1.6,0.773906041977575,9.99037320020059,0.748207289929582,1.97013058747413,"Clay Buchholz","FC","1-1","L","Joey Votto"
"Called Strike",257,"S",74.8,3.38,1.56,8.72809256602,0.724535909265916,0.183597429544162,2.8015203372737,"Clay Buchholz","CU","0-0","R","Adam Duvall"
"Called Strike",258,"S",76.3,3.38,1.56,8.98180636633678,1.64083420611438,-0.69390017549854,2.76393494044431,"Clay Buchholz","CU","0-1","R","Adam Duvall"
"Foul",259,"S",86.1,3.38,1.56,1.75743322817377,10.1744906333577,0.762986355286856,3.36522015658707,"Clay Buchholz","FC","0-2","R","Adam Duvall"
"Foul",260,"S",87.7,3.38,1.56,-6.76281572351588,12.173994046926,-0.924961475439677,3.74739620151716,"Clay Buchholz","FF","0-2","R","Adam Duvall"
"In play, no out",261,"X",76.5,3.38,1.56,6.58948495505197,-1.8885125647761,0.809700326614453,1.68364505285302,"Clay Buchholz","CU","0-2","R","Adam Duvall"
"In play, no out",265,"X",85.9,3.47,1.61,0.431596366126938,10.1151789365902,0.275505555127795,1.55793135217574,"Clay Buchholz","FC","0-0","R","Eugenio Suarez"
"Ball In Dirt",272,"B",79,3.33,1.6,-6.8805429185872,12.0244832010724,-0.430440264984871,0.702669488079167,"Clay Buchholz","CH","0-0","L","Scott Schebler"
"Ball",273,"B",77.4,3.33,1.6,-6.34900545491099,9.71494572490831,0.876562582417794,1.67596678921061,"Clay Buchholz","CH","1-0","L","Scott Schebler"
"Ball",274,"B",73.6,3.33,1.6,7.25194367179589,1.37244387458154,-1.78178128494857,4.1923140787089,"Clay Buchholz","CU","2-0","L","Scott Schebler"
"Foul",276,"S",89.7,3.33,1.6,-6.12439269598138,14.3251163829358,-0.838010062155759,2.51786047733564,"Clay Buchholz","FF","3-0","L","Scott Schebler"
"Ball",277,"B",88.6,3.33,1.6,-4.6739052996838,14.1856252370146,-0.722263241946782,1.22143131121032,"Clay Buchholz","FF","3-1","L","Scott Schebler"
"Ball",282,"B",85.4,3.27,1.51,1.73200478488141,11.4140947142295,2.01996230949115,1.83344130977239,"Clay Buchholz","FC","0-0","R","Zachary Cozart"
"Ball",283,"B",84.7,3.27,1.51,0.179050226608168,10.3440397476383,1.27473211730417,1.85488365808753,"Clay Buchholz","FC","1-0","R","Zachary Cozart"
"Called Strike",284,"S",88.9,3.27,1.51,-5.23124524322026,14.7647296781077,-0.587580357912456,3.12632727664752,"Clay Buchholz","FF","2-0","R","Zachary Cozart"
"In play, run(s)",285,"X",86.1,3.27,1.51,0.064999671468659,10.3513518488312,0.553800206636436,2.1011007363912,"Clay Buchholz","FC","2-1","R","Zachary Cozart"
"In play, run(s)",294,"X",91,3.52,1.57,-5.42065201634938,10.9758156500475,0.0430889851793548,3.55219098922755,"Clay Buchholz","FF","0-0","R","Stuart Turner"
"Ball In Dirt",304,"B",78.4,3.15,1.48,-8.66083139891693,9.65002127726195,0.552293379733535,0.683756283645697,"Clay Buchholz","CH","0-0","L","Scooter Gennett"
"In play, run(s)",305,"X",86.8,3.15,1.48,0.329161882178598,11.9141831560482,1.5352805386516,2.5613359608496,"Clay Buchholz","FC","1-0","L","Scooter Gennett"
"Called Strike",312,"S",77.1,3.49,1.59,4.97547129541621,1.70218884713294,-0.683340589062113,2.59231599662643,"Clay Buchholz","CU","0-0","L","Billy Hamilton"
"Ball",313,"B",87.9,3.49,1.59,0.277721596207475,8.57974056768523,0.697094777051493,3.78483550895671,"Clay Buchholz","FC","0-1","L","Billy Hamilton"
"Ball",314,"B",86.5,3.49,1.59,0.635910239820664,8.87592370603973,0.743526372410783,1.57722729148972,"Clay Buchholz","FC","1-1","L","Billy Hamilton"
"Called Strike",315,"S",91.1,3.49,1.59,-5.88017811974599,14.9915055385759,0.751615443479482,2.07920737591425,"Clay Buchholz","FF","2-1","L","Billy Hamilton"
"In play, out(s)",316,"X",77.3,3.49,1.59,-5.60124770239361,10.0558878392387,-1.25724505535758,2.0758713345323,"Clay Buchholz","CH","2-2","L","Billy Hamilton"
"Called Strike",359,"S",75.2,3.32,1.49,9.08483264860046,0.762500402775914,0.652097781710675,2.5731863888746,"Clay Buchholz","CU","0-0","R","Jose Peraza"
"Swinging Strike",360,"S",89.1,3.32,1.49,-10.2865795236438,8.53106462518446,-1.93872548128224,2.83473993226778,"Clay Buchholz","FT","0-1","R","Jose Peraza"
"In play, out(s)",361,"X",89.1,3.32,1.49,-7.93866432252236,8.04050828497904,-0.404890378205397,2.95498771663023,"Clay Buchholz","FT","0-2","R","Jose Peraza"
"Ball",365,"B",78.3,3.33,1.6,-9.30297033822584,8.8664855523783,0.456146038460529,1.22270875768638,"Clay Buchholz","CH","0-0","L","Joey Votto"
"In play, no out",366,"X",86.2,3.33,1.6,-0.346962546573001,13.0714160494823,0.53121171212022,3.39680239246825,"Clay Buchholz","FC","1-0","L","Joey Votto"
"Foul",370,"S",90,3.38,1.56,-9.28480343634733,11.5965877174444,-0.443179836839386,2.32410647511688,"Clay Buchholz","FF","0-0","R","Adam Duvall"
"Foul",372,"S",89.5,3.38,1.56,-8.25344191946247,15.2828687125054,-0.591385232122051,2.70117334692265,"Clay Buchholz","FF","0-1","R","Adam Duvall"
"Ball In Dirt",373,"B",77.4,3.38,1.56,-8.27733969945479,5.92459528563026,2.70298048120553,0.679515066347884,"Clay Buchholz","CH","0-2","R","Adam Duvall"
"Swinging Strike",374,"S",76.9,3.38,1.56,-7.76679908323964,5.01490953395942,0.676857577265234,1.4408537482339,"Clay Buchholz","CH","1-2","R","Adam Duvall"
"Ball",378,"B",76.3,3.47,1.61,9.47404023738052,-1.61249634863585,0.88669760272112,1.87499948214976,"Clay Buchholz","CU","0-0","R","Eugenio Suarez"
"Ball",379,"B",91.3,3.47,1.61,-7.5206988624422,13.0304499464845,1.45453564122901,2.6341115901011,"Clay Buchholz","FF","1-0","R","Eugenio Suarez"
"Ball In Dirt",380,"B",90.2,3.47,1.61,-6.46246212004366,11.8307218937117,0.297206336562556,0.61273518229568,"Clay Buchholz","FF","2-0","R","Eugenio Suarez"
"Ball",381,"B",90.6,3.47,1.61,-6.18010805857916,12.8747458680156,1.32175800805592,2.29193787170835,"Clay Buchholz","FF","3-0","R","Eugenio Suarez"
"Ball",386,"B",76.6,3.33,1.6,6.21548044755344,1.34179574145659,1.0400106317394,1.55451435707682,"Clay Buchholz","CU","0-0","L","Scott Schebler"
"Foul",387,"S",74.9,3.33,1.6,7.38027748914334,2.57644345623562,0.196537081604144,2.3207493154112,"Clay Buchholz","CU","1-0","L","Scott Schebler"
"Ball",388,"B",76.2,3.33,1.6,-6.24278453917754,6.07427816570808,0.499292820747528,1.36577463128858,"Clay Buchholz","CH","1-1","L","Scott Schebler"
"Called Strike",389,"S",85.8,3.33,1.6,0.958161408459037,10.4553285533306,0.824719472952115,2.49882310034848,"Clay Buchholz","FC","2-1","L","Scott Schebler"
"Ball",390,"B",89.8,3.33,1.6,-9.92565912492118,10.190225903936,1.08905102052479,2.07185046575812,"Clay Buchholz","FT","2-2","L","Scott Schebler"
"Foul (Runner Going)",391,"S",90,3.33,1.6,-8.69610870491317,11.1613474300706,0.0915410064384659,3.01649248284391,"Clay Buchholz","FF","3-2","L","Scott Schebler"
